index,x1_b,x2_b,x3_b,x4_b,x5_b,x6_b,x7_b,x8_b,x9_b,x10_b,_cons_b,nobs,ncoef,F,r2adj
965,0.0028545307,,-0.0030332585,,,,0.0021405967,-0.0019157858,-0.002078416,0.002493655,0.5012426,100000,7,0.59701943,-2.4179659290135547e-5
166,,0.0010645859,-0.0030233765,,,0.0013516592,,-0.001907236,,,0.5027369,100000,5,0.39486727,-2.4206137393623095e-5
686,,0.0010871001,-0.0030287805,0.0037172064,,0.0013446488,,-0.0019095676,,0.0024807183,0.49963468,100000,7,0.596026,-2.423926751138339e-5
945,0.002843488,,,,0.0034324215,0.001375645,,-0.0019025208,-0.002077606,0.0024663296,0.49841303,100000,7,0.596026,-2.423926751138339e-5
446,,0.0010636164,-0.0030400744,0.0037037188,0.0034427757,0.0013417305,,-0.0019187729,-0.0020543842,,0.5002129,100000,8,0.6530742,-2.4285637475918165e-5
466,,0.0010815674,,,0.0034586638,,0.0021671755,-0.0019251024,-0.002053412,,0.5001185,100000,6,0.5137744,-2.4312113724667128e-5
626,,0.0010821971,,,0.003438502,0.0013746603,0.0021657897,,,0.002463069,0.49622336,100000,6,0.5137744,-2.4312113724667128e-5
99,0.0028423688,0.0010767195,,,,0.001385232,0.0021495617,,,,0.4977521,100000,5,0.39188707,-2.432535145180381e-5
706,,0.0011053447,,,,,0.002152818,-0.0019155442,,0.0024816382,0.4995693,100000,5,0.39188707,-2.432535145180381e-5
379,0.002827048,0.0010757325,,0.0036942116,0.0034243737,0.0013754885,0.0021750417,,-0.0020729282,,0.49523178,100000,8,0.6505197,-2.4464463928230984e-5
986,,0.001104508,,0.0037078904,0.0034171003,,0.0021779758,-0.0019271477,-0.0020776135,0.0024641785,0.49705043,100000,8,0.6505197,-2.4464463928230984e-5
493,0.0028514292,,-0.0030343938,0.003716823,,0.0013640397,0.0021491412,-0.0019088966,-0.0020674423,,0.49993858,100000,8,0.6496682,-2.452407274566859e-5
459,0.0028247875,0.0010988741,,0.0037241133,,,0.0021620574,-0.0019206188,-0.002071904,,0.49856868,100000,7,0.59105897,-2.4537308617844644e-5
500,,,-0.0030384685,,0.0034805129,0.0013601332,0.0021545666,-0.0019135197,-0.0020488915,,0.50148255,100000,7,0.59105897,-2.4537308617844644e-5
619,0.0028246823,0.0010993164,,0.0037076971,,0.0013782202,0.0021608542,,,0.00247596,0.49465647,100000,7,0.59105897,-2.4537308617844644e-5
723,0.0028216066,0.0010787781,,,0.0034360995,,0.0021649331,-0.0019232596,,0.002454026,0.4964637,100000,7,0.59006554,-2.459691683931453e-5
703,0.002830431,0.0010602385,-0.0030589777,0.0036836087,0.0034201778,0.0013670163,,-0.0019167787,,0.0024532569,0.49655917,100000,9,0.692135,-2.4630055435848064e-5
757,0.002848345,,-0.003057279,,0.0034577332,0.0013853936,0.0021523272,-0.001911488,,0.0024578348,0.49780998,100000,8,0.6479652,-2.4643290380543803e-5
291,0.0028507235,0.0010670961,,,,0.0013843836,,,-0.0020656125,,0.4998622,100000,5,0.38294655,-2.468299362634596e-5
811,0.0028331901,0.0010897642,,0.0037058578,,0.0013774865,,,-0.002089492,0.0024896467,0.49677804,100000,7,0.58807874,-2.4716133281810215e-5
1020,,,-0.0030432588,0.0037005923,0.0034387794,0.0013533753,0.0021653406,-0.0019156663,-0.0020730356,0.0024678516,0.4984336,100000,9,0.69064486,-2.4749274263102805e-5
234,,0.0011017381,,0.0037272219,,0.0013309894,0.0021617142,-0.0019091452,,,0.4982759,100000,6,0.5042377,-2.478897472601993e-5
740,,,-0.003027123,,,0.0013633278,0.0021399548,-0.0019040495,,0.0024853987,0.50094926,100000,6,0.5042377,-2.478897472601993e-5
818,,0.0010724083,,,0.003428834,0.0013736339,,,-0.0020709992,0.0024766675,0.49834666,100000,6,0.5042377,-2.478897472601993e-5
838,,0.0010929478,-0.0030129254,,,,0.002146632,,-0.0020717026,0.0025039485,0.5011489,100000,6,0.5042377,-2.478897472601993e-5
855,0.0028430144,0.0010662667,-0.003043254,,0.00344563,,0.0021589412,,-0.0020805157,0.0024762645,0.49804336,100000,8,0.64541066,-2.4822116832856622e-5
898,,0.0010959049,,,,,,-0.0019122438,-0.0020705552,0.0024949128,0.5016788,100000,5,0.3784763,-2.4861814713394992e-5
949,0.0028566644,,-0.0030602934,,0.003448116,0.0013845218,,-0.0019075418,-0.0020743571,0.0024713743,0.49991864,100000,8,0.6445592,-2.488172565029423e-5
865,0.0028512157,,,,,0.0013958872,0.0021475295,,-0.0020844287,0.0024942576,0.49807656,100000,6,0.5006615,-2.4967797601638253e-5
932,,,-0.003030262,,,0.001362341,,-0.001900355,-0.0020658216,0.0024988754,0.5030471,100000,6,0.5006615,-2.4967797601638253e-5
366,,0.0010896242,-0.0030137806,0.0037289439,,0.0013620986,0.0021553969,,-0.0020610404,,0.49984854,100000,7,0.5821183,-2.5073782609741357e-5
915,0.0028299408,0.0010690716,,,0.0034264408,,,-0.0019193243,-0.0020787483,0.0024674092,0.49858388,100000,7,0.5821183,-2.5073782609741357e-5
470,,0.0010685511,-0.0030297306,,0.0034745727,,0.0021599333,-0.0019303623,-0.0020502345,,0.50163275,100000,7,0.58112484,-2.51333908309892e-5
630,,0.001068887,-0.0030371547,,0.003454223,0.0013837114,0.0021585154,,,0.0024680544,0.49773356,100000,7,0.58112484,-2.51333908309892e-5
251,0.0028186478,0.0010753227,,0.0036933427,0.0034301835,0.0013532396,0.002173759,-0.0019164835,,,0.49516648,100000,8,0.6403017,-2.517976973748226e-5
623,0.0028381397,0.0010865836,-0.0030330059,0.0037087335,,0.0013872731,0.0021534713,,,0.0024813195,0.4961645,100000,8,0.6403017,-2.517976973748226e-5
103,0.002855739,0.001063742,-0.0030276787,,,0.0013944604,0.0021423963,,,,0.4992606,100000,6,0.49589318,-2.5206228102314654e-5
426,,0.0010920616,,0.0037252472,,0.0013300932,,-0.0019053088,-0.0020593824,,0.5003923,100000,6,0.49589318,-2.5206228102314654e-5
710,,0.0010924749,-0.003018276,,,,0.002145434,-0.0019209129,,0.0024866846,0.5010848,100000,6,0.49589318,-2.5206228102314654e-5
163,0.0028422568,0.0010667152,,,,0.0013622949,,-0.001900914,,,0.49979448,100000,5,0.36804572,-2.52790639170275e-5
383,0.0028406887,0.0010626782,-0.0030441878,0.0036950507,0.0034399587,0.0013846337,0.0021677357,,-0.0020695634,,0.49673897,100000,9,0.6831941,-2.5345368398710377e-5
990,,0.0010914287,-0.0030347973,0.0037086373,0.0034326771,,0.0021706265,-0.001932246,-0.0020742451,0.0024692279,0.49856427,100000,9,0.6831941,-2.5345368398710377e-5
463,0.0028380135,0.0010861354,-0.0030257164,0.0037251136,,,0.0021546294,-0.0019255643,-0.002068616,,0.50008124,100000,8,0.63774717,-2.535859618979508e-5
727,0.0028347706,0.0010657425,-0.003048681,,0.003451698,,0.002157722,-0.0019283711,,0.0024589489,0.4979798,100000,8,0.63774717,-2.535859618979508e-5
683,0.0028248304,0.0010893623,,0.0037051265,,0.0013554062,,-0.0019031166,,0.0024723886,0.49670848,100000,7,0.5761578,-2.5431431937450455e-5
295,0.002864211,0.0010541698,-0.0030306254,,,0.0013936718,,,-0.002062247,,0.5013668,100000,6,0.48993275,-2.5504266228271177e-5
690,,0.0010718442,,,0.0034347258,0.0013514804,,-0.0019079007,,0.00245924,0.49828142,100000,6,0.48993275,-2.5504266228271177e-5
815,0.0028464894,0.001076948,-0.003036134,0.003706744,,0.001386397,,,-0.002086397,0.0024948406,0.49828276,100000,8,0.63519263,-2.55374226421079e-5
443,0.0028270346,0.0010655816,,0.0036914286,0.003420722,0.0013524225,,-0.0019125022,-0.002067999,,0.4972936,100000,8,0.6343411,-2.5597031459545505e-5
497,0.0028453495,,,,0.003458202,0.001370913,0.002160757,-0.0019073348,-0.002062696,,0.49854732,100000,7,0.5721842,-2.5669864822663868e-5
822,,0.0010594128,-0.003040062,,0.0034448137,0.0013829038,,,-0.002067704,0.0024815889,0.49985266,100000,7,0.5721842,-2.5669864822663868e-5
1000,,,,0.0037220118,,0.0013418033,0.0021593142,-0.0019019579,-0.0020781874,0.002486804,0.49861738,100000,7,0.5721842,-2.5669864822663868e-5
737,0.0028426868,,,,,0.0013737802,0.0021461584,-0.0018979472,,0.0024770077,0.49800712,100000,6,0.48635653,-2.56830891038895e-5
902,,0.0010827667,-0.003021454,,,,,-0.0019169905,-0.0020669117,0.002500298,0.5031901,100000,6,0.48635653,-2.56830891038895e-5
919,0.0028432764,0.0010561994,-0.0030516526,,0.0034422588,,,-0.0019247225,-0.0020754263,0.0024725548,0.5000959,100000,8,0.63263816,-2.5716249094420718e-5
480,,,,,,0.0013486071,0.0021481991,-0.0018999409,-0.0020540173,,0.50171,100000,5,0.35612503,-2.5755920149750366e-5
238,,0.0010891412,-0.0030191937,0.0037281374,,0.0013399599,0.0021541112,-0.0019139235,,,0.49978918,100000,7,0.57019734,-2.5789081265381597e-5
255,0.0028322092,0.0010622874,-0.0030495792,0.0036942551,0.0034458346,0.0013623782,0.0021664838,-0.0019212853,,,0.49668032,100000,9,0.6772335,-2.5822243707507297e-5
869,0.0028649366,,-0.0030341982,,,0.0014048609,0.002140159,,-0.002081121,0.0024995634,0.4995781,100000,7,0.569204,-2.584868948662944e-5
835,0.002837441,0.001095235,,,,,0.0021529163,,-0.0020855672,0.0024957275,0.4982302,100000,6,0.48278028,-2.5861911979507823e-5
1017,0.002827532,,,0.003688241,0.0034168619,0.0013637964,0.0021715383,-0.0019093052,-0.0020866208,0.0024595507,0.4955147,100000,9,0.6749983,-2.6001071948167365e-5
929,0.0028508096,,,,,0.0013727668,,-0.0018940814,-0.0020793518,0.002490463,0.50010914,100000,6,0.47920406,-2.6040734855126146e-5
363,0.0028351163,0.0010916956,,0.0037167075,,0.0013727917,0.0021618912,,-0.0020745213,,0.49692738,100000,7,0.5642369,-2.6146730593090695e-5
430,,0.0010794315,-0.0030222987,0.003726144,,0.0013390405,,-0.0019102988,-0.0020560634,,0.5019018,100000,7,0.5642369,-2.6146730593090695e-5
694,,0.001058789,-0.0030455012,,0.0034507355,0.0013607137,,-0.001912941,,0.002464303,0.49979421,100000,7,0.5642369,-2.6146730593090695e-5
970,,0.0011201934,,0.0037299304,,,0.002164699,-0.0019186013,-0.0020793865,0.002488336,0.4987289,100000,7,0.5642369,-2.6146730593090695e-5
610,,0.001098278,,,,0.0013717288,0.002152645,,,0.0024874683,0.4979283,100000,5,0.34569442,-2.617316935316083e-5
167,0.0028557049,0.0010536922,-0.0030360867,,,0.0013714652,,-0.0019060856,,,0.50130624,100000,6,0.47562784,-2.6219557730522425e-5
370,,0.0010745116,,,0.0034549732,0.0013692644,0.0021668482,,-0.002056051,,0.4984801,100000,6,0.47562784,-2.6219557730522425e-5
447,0.0028406975,0.0010525592,-0.0030526316,0.0036923385,0.0034364106,0.001361555,,-0.0019174922,-0.002064657,,0.4988037,100000,9,0.672018,-2.6239509602454802e-5
501,0.0028586376,,-0.003050859,,0.0034740337,0.0013799833,0.0021534443,-0.0019121646,-0.0020593011,,0.50005394,100000,8,0.6241231,-2.631233726879678e-5
687,0.0028380628,0.0010763815,-0.0030414946,0.0037058985,,0.0013641804,,-0.0019081695,,0.0024773893,0.4982203,100000,8,0.6241231,-2.631233726879678e-5
890,,0.0010974737,,0.0037005385,0.0034134386,0.001362135,0.0021777696,,-0.002080229,0.0024700277,0.49541524,100000,8,0.6241231,-2.631233726879678e-5
450,,0.0010974497,,,,,0.0021535603,-0.0019163999,-0.0020552129,,0.5018412,100000,5,0.3412242,-2.6351990440431905e-5
467,0.0028318074,0.0010709655,,,0.003452333,,0.0021658458,-0.0019240007,-0.0020637433,,0.4987126,100000,7,0.5602633,-2.6385163478304108e-5
627,0.0028319051,0.0010715052,,,0.0034322836,0.0013941027,0.0021649096,,,0.0024597761,0.49480447,100000,7,0.5602633,-2.6385163478304108e-5
707,0.0028290434,0.0010946151,,,,,0.0021515,-0.0019147417,,0.002478236,0.49815798,100000,6,0.47205162,-2.6398380606140748e-5
1004,,,-0.0030253083,0.0037229394,,0.001350614,0.00215179,-0.0019069386,-0.0020748943,0.0024921156,0.5001234,100000,8,0.62156856,-2.64911637211096e-5
802,,0.0010886927,,,,0.0013708308,,,-0.0020727012,0.002500867,0.50004095,100000,5,0.33675393,-2.653081152770298e-5
741,0.0028565552,,-0.00303953,,,0.0013827543,0.0021388421,-0.0019026651,,0.0024822142,0.4995153,100000,7,0.55728304,-2.656398814226968e-5
839,0.0028512632,0.0010825568,-0.0030255753,,,,0.002145597,,-0.0020822466,0.0025007164,0.4997383,100000,7,0.55728304,-2.656398814226968e-5
987,0.0028141572,0.0010937726,,0.0036967592,0.003410811,,0.0021770054,-0.0019258544,-0.002087696,0.0024611154,0.49565977,100000,9,0.6675476,-2.659716608399698e-5
484,,,-0.003020645,,,0.0013576191,0.0021408678,-0.0019048719,-0.002050675,,0.5032163,100000,6,0.4672833,-2.663681110681715e-5
819,0.0028403827,0.0010618768,,,0.0034227583,0.0013932603,,,-0.002081678,0.002473233,0.49692827,100000,7,0.5552962,-2.6683204584987408e-5
1021,0.0028413266,,-0.0030559276,0.0036890295,0.0034323977,0.0013728442,0.0021641953,-0.0019142702,-0.0020833504,0.0024648174,0.49702117,100000,10,0.703309,-2.670317056696625e-5
242,,0.0010739451,,,0.0034606408,0.0013470092,0.0021654614,-0.0019123661,,,0.49841672,100000,6,0.46489915,-2.6756026357377394e-5
899,0.00283742,0.0010849828,,,,,,-0.0019109106,-0.0020804806,0.0024917182,0.5002674,100000,6,0.46489915,-2.6756026357377394e-5
235,0.0028265615,0.0010911823,,0.0037157522,,0.0013505281,0.0021604467,-0.001907783,,,0.4968601,100000,7,0.55231595,-2.6862029248730934e-5
933,0.0028648004,,-0.0030425894,,,0.0013819083,,-0.0018989982,-0.0020763862,0.0024955205,0.5016137,100000,7,0.55231595,-2.6862029248730934e-5
367,0.0028484296,0.0010788637,-0.0030265825,0.00371759,,0.0013817034,0.0021543936,,-0.0020712914,,0.49843362,100000,8,0.61390513,-2.7027643078048058e-5
374,,0.0010612565,-0.0030306398,,0.0034707617,0.0013783153,0.0021596316,,-0.0020526713,,0.49998775,100000,7,0.5493358,-2.7040853912696505e-5
614,,0.0010852356,-0.003019132,,,0.0013808255,0.0021452822,,,0.0024925107,0.49943706,100000,6,0.4577467,-2.7113672108391995e-5
762,,0.001096878,,0.0036996084,0.0034193008,0.0013398711,0.002176412,-0.0019144908,,0.0024526585,0.49534988,100000,8,0.6122021,-2.714686071292327e-5
974,,0.0011078938,-0.0030173555,0.0037311327,,,0.0021574942,-0.0019235937,-0.002076184,0.002493533,0.5002414,100000,8,0.6122021,-2.714686071292327e-5
454,,0.0010847093,-0.0030118122,,,,0.0021463293,-0.0019215733,-0.0020518291,,0.503354,100000,6,0.4565546,-2.7173279733672118e-5
471,0.0028451923,0.001058112,-0.0030422998,,0.003468118,,0.0021588092,-0.0019289453,-0.002060383,,0.50022584,100000,8,0.6113506,-2.7206469530360877e-5
631,0.002845172,0.0010584419,-0.0030496272,,0.0034479124,0.0014030309,0.0021573945,,,0.0024649808,0.496314,100000,8,0.6113506,-2.7206469530360877e-5
674,,0.0010881705,,,,0.0013487646,,-0.001899211,,0.0024834953,0.4999734,100000,5,0.31887296,-2.724609587678728e-5
894,,0.0010842371,-0.0030356217,0.003701119,0.0034289104,0.0013711645,0.0021703409,,-0.0020769879,0.0024750547,0.49692276,100000,9,0.6593518,-2.7252869633231924e-5
427,0.0028350719,0.0010815497,,0.003713878,,0.0013497946,,-0.0019039464,-0.0020696656,,0.49897656,100000,7,0.5453622,-2.727928679790992e-5
711,0.0028430053,0.0010820335,-0.0030309968,,,,0.0021443001,-0.00191961,,0.0024834485,0.49967256,100000,7,0.5453622,-2.727928679790992e-5
434,,0.0010642292,,,0.003451193,0.0013460383,,-0.0019085589,-0.0020513504,,0.5005348,100000,6,0.45297837,-2.7352102609068396e-5
806,,0.0010756641,-0.0030221934,,,0.0013799027,,,-0.0020696502,0.002505984,0.501546,100000,6,0.45297837,-2.7352102609068396e-5
991,0.0028277177,0.001080887,-0.0030472649,0.0036975772,0.003426331,,0.0021694966,-0.0019311827,-0.002084472,0.0024661464,0.4971734,100000,10,0.6960238,-2.7358880674066555e-5
823,0.002853703,0.001048906,-0.003052634,,0.0034384667,0.0014022514,,,-0.002078213,0.0024784573,0.49843362,100000,8,0.6070931,-2.7504513617326865e-5
954,,0.001087225,,0.0036977034,0.0034097675,0.0013390314,,-0.0019105433,-0.0020753006,0.002466283,0.49747938,100000,8,0.6070931,-2.7504513617326865e-5
481,0.0028530266,,,,,0.0013682616,0.0021471425,-0.0018986607,-0.0020642446,,0.5002746,100000,6,0.44940215,-2.753092548468672e-5
1001,0.0028354123,,,0.0037102888,,0.0013610959,0.0021583235,-0.0019006757,-0.0020884252,0.0024837016,0.49719834,100000,8,0.60624164,-2.756412243476447e-5
246,,0.0010607354,-0.0030361137,,0.0034765245,0.0013560702,0.0021582942,-0.0019174326,,,0.49993122,100000,7,0.54039514,-2.7577327904371174e-5
691,0.0028317836,0.0010613395,,,0.0034286294,0.001371046,,-0.0019065937,,0.0024559498,0.49686128,100000,7,0.54039514,-2.7577327904371174e-5
903,0.0028514308,0.0010724617,-0.003034046,,,,,-0.0019157911,-0.0020772258,0.0024968204,0.5017783,100000,7,0.54039514,-2.7577327904371174e-5
1008,,,,,0.0034478072,0.0013575339,0.0021632288,-0.0019052796,-0.0020699196,0.0024705909,0.4987523,100000,7,0.5394017,-2.763693612584106e-5
239,0.0028399506,0.001078446,-0.0030319653,0.0037167748,,0.0013594857,0.002153066,-0.0019127129,,,0.49837282,100000,8,0.6036871,-2.774294888707729e-5
766,,0.0010837305,-0.0030410131,0.003700315,0.0034349002,0.0013489666,0.0021690645,-0.001919534,,0.0024577798,0.49686393,100000,9,0.6519011,-2.784896376906154e-5
874,,0.0011130719,,0.0037225403,,0.0013593243,0.0021646349,,-0.002082025,0.0024941417,0.49709755,100000,7,0.5334413,-2.7994585453550158e-5
611,0.002839243,0.0010871935,,,,0.0013916569,0.0021512068,,,0.0024841519,0.49650252,100000,6,0.43867347,-2.8067394111319643e-5
678,,0.0010752036,-0.0030274815,,,0.0013579178,,-0.0019042756,,0.0024888096,0.50148493,100000,6,0.43867347,-2.8067394111319643e-5
354,,0.0010904307,,,,0.0013660876,0.0021535237,,-0.0020578462,,0.50020665,100000,5,0.29801187,-2.808059428383025e-5
371,0.0028421981,0.0010636683,,,0.0034485743,0.0013886086,0.0021658465,,-0.002066517,,0.49705997,100000,7,0.5314545,-2.8113801896267887e-5
438,,0.0010511761,-0.0030390767,,0.0034671908,0.0013552442,,-0.0019136103,-0.0020478037,,0.50204515,100000,7,0.5314545,-2.8113801896267887e-5
431,0.0028483118,0.0010686476,-0.003035113,0.0037147445,,0.0013586027,,-0.001908924,-0.0020665184,,0.50048596,100000,8,0.59687513,-2.821981942657814e-5
695,0.0028453036,0.001048429,-0.0030579662,,0.0034444497,0.0013800568,,-0.001911543,,0.002461001,0.49837342,100000,8,0.59687513,-2.821981942657814e-5
971,0.0028217942,0.0011097135,,0.0037187827,,,0.002163491,-0.0019173106,-0.0020895994,0.002485231,0.49733147,100000,8,0.59687513,-2.821981942657814e-5
451,0.002839464,0.0010868399,,,,,0.0021524543,-0.0019153653,-0.002065448,,0.5004277,100000,6,0.43509725,-2.8246216986937966e-5
978,,0.001092122,,,0.003441359,,0.0021686354,-0.0019220929,-0.0020711722,0.0024719571,0.49889296,100000,7,0.5274809,-2.83522347814813e-5
958,,0.0010740653,-0.0030440316,0.0036984351,0.003425408,0.0013481453,,-0.00191567,-0.0020720274,0.0024712738,0.49898967,100000,9,0.64519554,-2.8385448491263787e-5
1005,0.0028488163,,-0.003038399,0.0037113363,,0.0013703112,0.002150827,-0.0019056184,-0.0020851388,0.0024890106,0.4987038,100000,9,0.64519554,-2.8385448491263787e-5
1012,,,-0.0030420183,,0.003463062,0.0013663318,0.0021559764,-0.0019103887,-0.0020666276,0.0024757213,0.50025946,100000,8,0.59432065,-2.839864587889096e-5
485,0.0028668337,,-0.0030330624,,,0.0013771908,0.0021397932,-0.0019034198,-0.0020611165,,0.5017807,100000,7,0.52549404,-2.8471451223976985e-5
891,0.0028244606,0.0010865186,,0.003689199,0.003407061,0.001381585,0.002176558,,-0.0020905214,0.0024669184,0.49401084,100000,9,0.64370537,-2.8504667318296484e-5
803,0.0028477195,0.0010776706,,,,0.0013908654,,,-0.0020833015,0.0024975662,0.49861544,100000,6,0.4291369,-2.854425511289449e-5
226,,0.0010901032,,,,0.0013440755,0.0021522397,-0.0019036229,,,0.50014055,100000,5,0.2831111,-2.8676664574733834e-5
746,,0.0011124377,,0.0037215871,,0.0013371317,0.0021632111,-0.0019060863,,0.002476892,0.49703,100000,7,0.52152044,-2.8709884109190398e-5
243,0.0028337731,0.0010632765,,,0.0034543646,0.0013664309,0.0021645722,-0.001911007,,,0.49699464,100000,7,0.51953363,-2.8829100551908127e-5
615,0.0028533973,0.0010747025,-0.003032001,,,0.0014005301,0.0021439334,,,0.0024893258,0.49801067,100000,7,0.51854026,-2.888870877315597e-5
375,0.002855538,0.0010507156,-0.0030432665,,0.003464287,0.0013975879,0.002158412,,-0.0020632187,,0.49856707,100000,8,0.58665717,-2.8935125235829418e-5
506,,0.0010893113,,0.0037084075,0.0034356539,0.001334402,0.0021774713,-0.0019151799,-0.0020603887,,0.4975996,100000,8,0.58665717,-2.8935125235829418e-5
878,,0.0011007285,-0.0030181317,0.0037236593,,0.0013684095,0.0021572195,,-0.0020787725,0.0024993469,0.49860355,100000,8,0.58665717,-2.8935125235829418e-5
418,,0.001080453,,,,0.0013432149,,-0.0018999199,-0.002052914,,0.502248,100000,5,0.27417067,-2.903430674905394e-5
358,,0.0010775041,-0.003012655,,,0.0013751845,0.002146195,,-0.0020544487,,0.501713,100000,6,0.41840824,-2.9080723739527414e-5
975,0.0028353243,0.0010968687,-0.003029887,0.003719785,,,0.0021562027,-0.0019224907,-0.002086302,0.002490278,0.49884382,100000,9,0.6362547,-2.91007614541261e-5
982,,0.0010798528,-0.0030338047,,0.0034569988,,0.0021613482,-0.001927017,-0.0020677373,0.0024771625,0.5004063,100000,8,0.5841027,-2.9113951688142237e-5
455,0.0028533766,0.0010742908,-0.0030245606,,,,0.0021452499,-0.001920237,-0.0020621314,,0.5019401,100000,7,0.5135732,-2.9186749879617224e-5
938,,0.0011029895,,0.0037198826,,0.0013364879,,-0.0019019628,-0.0020771597,0.0024902755,0.49914876,100000,7,0.5135732,-2.9186749879617224e-5
895,0.0028381513,0.0010735946,-0.0030481345,0.003689986,0.0034225814,0.0013908508,0.0021692787,,-0.002087167,0.0024720705,0.49551737,100000,10,0.6754929,-2.92067909757332e-5
763,0.0028158762,0.0010859465,,0.003688339,0.00341296,0.0013593041,0.0021752038,-0.0019131787,,0.0024494263,0.49394396,100000,9,0.63476455,-2.9219980281158797e-5
435,0.002842111,0.0010535921,,,0.0034449336,0.0013656251,,-0.0019073186,-0.002061731,,0.49911317,100000,7,0.5125798,-2.9246358100865066e-5
675,0.002839173,0.0010770782,,,,0.0013687062,,-0.0018979696,,0.0024803502,0.49854624,100000,6,0.41483203,-2.9259546615145737e-5
807,0.0028618057,0.0010650944,-0.0030351062,,,0.0013996866,,,-0.0020800878,0.0025029061,0.5001199,100000,7,0.5095996,-2.9425182764830637e-5
992,,,,,,0.0013548182,0.0021498553,-0.0018965374,-0.0020719056,0.00249498,0.5004663,100000,6,0.41125584,-2.943836949076406e-5
247,0.0028470592,0.0010502514,-0.003048703,,0.0034701151,0.0013753328,0.0021571096,-0.0019161754,,,0.49850875,100000,8,0.57814217,-2.953121341020548e-5
750,,0.0011001851,-0.0030235345,0.0037228672,,0.0013462418,0.0021558795,-0.0019107373,,0.002482137,0.49854243,100000,8,0.57814217,-2.953121341020548e-5
1009,0.002842309,,,,0.0034411272,0.0013770108,0.0021622975,-0.0019039765,-0.0020802252,0.0024675194,0.4973271,100000,8,0.57814217,-2.953121341020548e-5
510,,0.0010760664,-0.003034643,0.0037090727,0.0034511872,0.0013434147,0.0021700838,-0.0019202653,-0.0020570955,,0.49911156,100000,9,0.6302942,-2.9577636762700976e-5
955,0.0028243153,0.0010762541,,0.0036863997,0.003403374,0.0013584811,,-0.0019091995,-0.002085563,0.0024630409,0.4960738,100000,9,0.6302942,-2.9577636762700976e-5
230,,0.0010771431,-0.0030179447,,,0.0013531774,0.0021449719,-0.0019087679,,,0.50165373,100000,6,0.40648752,-2.967679999144046e-5
439,0.0028555344,0.0010407063,-0.0030516381,,0.003460797,0.0013746108,,-0.0019122523,-0.0020581118,,0.50062287,100000,8,0.5730332,-2.988886631483112e-5
767,0.0028296048,0.0010729989,-0.0030536018,0.0036890812,0.003428486,0.001368489,0.0021678829,-0.0019181623,,0.0024546129,0.49545747,100000,10,0.6675454,-2.9922111092428594e-5
679,0.0028534015,0.0010646906,-0.003040367,,,0.0013776266,,-0.001902948,,0.0024855002,0.5000573,100000,7,0.500659,-2.996165675672735e-5
422,,0.0010675675,-0.0030209536,,,0.001352368,,-0.00190497,-0.002049432,,0.5037572,100000,6,0.39933515,-3.0034445742455063e-5
875,0.0028320902,0.0011024595,,0.0037112392,,0.0013788828,0.0021635466,,-0.002092282,0.0024910672,0.49568596,100000,8,0.57047874,-3.006769276714394e-5
942,,0.0010904734,-0.0030266535,0.0037208328,,0.0013453491,,-0.0019070192,-0.0020739092,0.0024955443,0.5006581,100000,8,0.57047874,-3.006769276714394e-5
882,,0.0010849978,,,0.0034375915,0.0013753778,0.0021683807,,-0.0020739224,0.0024779323,0.49725014,100000,7,0.4986722,-3.0080873199223035e-5
355,0.0028497907,0.0010796273,,,,0.0013863556,0.0021523219,,-0.0020680968,,0.4987786,100000,6,0.396951,-3.0153660992793263e-5
962,,0.0011079974,,,,,0.002155224,-0.0019131335,-0.0020730789,0.002496387,0.5005945,100000,6,0.396951,-3.0153660992793263e-5
959,0.0028380698,0.0010633667,-0.0030566428,0.003687207,0.0034189844,0.0013677344,,-0.001914229,-0.0020821895,0.0024681785,0.49758336,100000,10,0.6642339,-3.022016114107018e-5
979,0.0028287882,0.0010817403,,,0.0034348757,,0.0021677236,-0.0019208079,-0.0020812978,0.0024688025,0.4974895,100000,8,0.56792426,-3.0246519219456758e-5
1013,0.0028558387,,-0.0030548892,,0.0034565874,0.0013860399,0.0021548974,-0.0019090789,-0.002076988,0.0024726929,0.49883372,100000,9,0.6213534,-3.029294972556329e-5
996,,,-0.0030248903,,,0.0013638114,0.0021424163,-0.0019014912,-0.0020684465,0.0025002672,0.5019721,100000,7,0.49469858,-3.0319306084436448e-5
227,0.002841221,0.0010790691,,,,0.0013641088,0.0021508595,-0.001902355,,,0.49871138,100000,6,0.38860652,-3.057091436931003e-5
490,,0.0011047887,,0.0037305695,,0.0013315734,0.002164197,-0.001906773,-0.0020620655,,0.49930084,100000,7,0.48973158,-3.0617347190897704e-5
747,0.0028235866,0.0011019431,,0.003710361,,0.0013566829,0.0021621773,-0.0019045948,,0.0024737108,0.49561673,100000,8,0.5602608,-3.0782998576395215e-5
754,,0.0010844457,,,0.003443466,0.001353176,0.0021670489,-0.0019091195,,0.0024605724,0.4971847,100000,7,0.48675138,-3.0796171854863275e-5
507,0.0028261438,0.0010782843,,0.003697051,0.0034291744,0.001353848,0.0021762208,-0.0019139181,-0.0020706938,,0.49619228,100000,9,0.61390275,-3.0889043861392906e-5
879,0.0028456375,0.0010895786,-0.003030797,0.0037121838,,0.0013879769,0.002155986,,-0.0020891144,0.0024961745,0.49719182,100000,9,0.61390275,-3.0889043861392906e-5
