index,x1_b,x1_t,x2_b,x2_t,x3_b,x3_t,x4_b,x4_t,x5_b,x5_t,x6_b,x6_t,x7_b,x7_t,x8_b,x8_t,x9_b,x9_t,x10_b,x10_t,_cons_b,_cons_t,nobs,ncoef,r2adj
744,,,,,,,0.003718251,1.1761253,,,0.001340899,0.42301348,0.0021565394,0.6817252,-0.0019044083,-0.60134345,,,0.0024720025,0.77916926,,,100000,6,-1.9901149460821443e-5
842,,,0.0011175583,0.35275853,,,0.0037274475,1.179035,,,,,0.0021635522,0.6839302,,,-0.0020817283,-0.657398,0.002490807,0.78507227,,,100000,6,-1.9901149460821443e-5
322,,,0.0010947416,0.34556144,,,,,,,,,0.0021522806,0.68036944,,,-0.0020573882,-0.649729,,,,,100000,4,-1.9927712873402115e-5
646,,,0.0010799256,0.34088436,-0.003023651,-0.9541136,,,,,,,,,-0.001919532,-0.6061566,,,0.0024850816,0.7832879,,,100000,5,-1.997403832887379e-5
319,0.0028415534,0.8960944,0.0010500147,0.3314364,-0.0030495066,-0.9622478,0.0036896388,1.1670406,0.0034316466,1.0836757,0.001383273,0.43639535,,,,,-0.0020668334,-0.6527068,,,,,100000,8,-1.999380262063255e-5
926,,,0.0010789987,0.34058592,-0.003040171,-0.95931304,0.0037033278,1.1713831,0.0034243122,1.0813324,,,,,-0.0019307272,-0.60968894,-0.0020714481,-0.6541512,0.0024679077,0.77783364,,,100000,8,-1.999380262063255e-5
579,0.0028300642,0.89251614,0.0010923756,0.34480938,,,,,,,,,0.0021502804,0.67973727,,,,,0.0024806312,0.78188604,,,100000,5,-2.0033645357964147e-5
373,0.0028596667,0.90181965,,,-0.0030476672,-0.9616732,,,0.0034691016,1.0955309,0.0014013952,0.44211778,0.0021522413,0.68036133,,,-0.0020616686,-0.65107673,,,,,100000,7,-2.0066692020037635e-5
504,,,,,,,0.0037050399,1.1719227,0.003440651,1.0865365,0.0013382138,0.42216754,0.0021710128,0.6862951,-0.0019136376,-0.6042559,-0.002058666,-0.6501318,,,,,100000,7,-2.0066692020037635e-5
663,0.0028360395,0.894389,0.0010532256,0.33245045,-0.0030538994,-0.96363604,,,0.0034432807,1.0873429,,,,,-0.0019270182,-0.6085186,,,0.0024576606,0.7746249,,,100000,7,-2.0066692020037635e-5
876,,,,,-0.0030226673,-0.95380485,0.0037197678,1.1766043,,,0.0013721747,0.43290552,0.0021506941,0.67987514,,,-0.0020771308,-0.6559465,0.0024947205,0.7863094,,,100000,7,-2.0066692020037635e-5
339,0.00283226,0.8932005,0.001068378,0.33723372,,,,,0.0034475103,1.0887148,,,0.0021648603,0.6843409,,,-0.0020659952,-0.6524429,,,,,100000,6,-2.0079972336439766e-5
356,,,,,-0.0030166395,-0.9519045,,,,,0.0013791308,0.4351042,0.0021397623,0.6764215,,,-0.0020528077,-0.6482829,,,,,100000,5,-2.0152859416144864e-5
980,,,,,-0.0030387552,-0.9588718,,,0.0034618576,1.0932151,,,0.002154953,0.68121845,-0.001925807,-0.6081362,-0.0020662057,-0.65249676,0.002472084,0.77915883,,,100000,7,-2.0245516684003206e-5
613,0.002856924,0.9009625,,,-0.0030363107,-0.95810133,,,,,0.0014043072,0.44303524,0.002137708,0.6757725,,,,,0.002484685,0.78316754,,,100000,6,-2.025879521205809e-5
893,0.0028418924,0.8962066,,,-0.0030527406,-0.9632725,0.003686292,1.1659814,0.0034275549,1.0823604,0.0013943993,0.43990648,0.0021629306,0.683738,,,-0.0020856666,-0.6586375,0.0024673117,0.77765054,,,100000,9,-2.027856824482477e-5
416,,,,,,,,,,,0.0013469195,0.42491665,,,-0.0018985943,-0.59950835,-0.0020512727,-0.6477985,,,,,100000,4,-2.028535147124977e-5
761,0.0028200208,0.88932395,,,,,0.0036844965,1.1654141,0.0034182395,1.0794295,0.0013630507,0.42999136,0.0021690005,0.6856593,-0.0019116325,-0.60362256,,,0.00244476,0.7705629,,,100000,8,-2.0291846707820582e-5
859,0.0028148128,0.8876906,0.0010912428,0.34444585,,,0.0036939306,1.1683987,0.0034059011,1.075525,,,0.0021755763,0.6877259,,,-0.0020900432,-0.6600192,0.0024635098,0.7764485,,,100000,8,-2.0291846707820582e-5
174,,,0.0010762778,0.33973226,-0.0030245082,-0.954381,0.0037226577,1.1775194,,,0.0013385625,0.42227343,,,-0.0019126055,-0.6039309,,,,,,,100000,6,-2.0318402837116167e-5
433,0.0028458643,0.89747566,,,,,,,0.0034495753,1.089383,0.001369525,0.43203804,,,-0.0019058328,-0.601792,-0.0020600099,-0.65055317,,,,,100000,6,-2.0318402837116167e-5
453,0.0028568185,0.90094495,,,-0.003028888,-0.95576274,,,,,,,0.0021390028,0.6761815,-0.0019187172,-0.6058997,-0.0020605167,-0.65071255,,,,,100000,6,-2.0318402837116167e-5
936,,,,,,,0.0037165498,1.1755891,,,0.0013402405,0.4228058,,,-0.0019007726,-0.60019493,-0.0020754857,-0.6554273,0.0024855344,0.78341454,,,100000,6,-2.0318402837116167e-5
973,0.0028394293,0.89545345,,,-0.003034509,-0.9575351,0.0037164504,1.1755519,,,,,0.0021498404,0.67960507,-0.0019210528,-0.60663605,-0.002084753,-0.6583486,0.002485609,0.78343874,,,100000,8,-2.035145552525819e-5
114,,,0.0010713608,0.3381758,,,,,0.0034560608,1.0914178,0.0013686704,0.43180326,0.002164312,0.6841677,,,,,,,,,100000,5,-2.0391287532506297e-5
673,0.002843424,0.89671415,,,,,,,,,0.0013719522,0.43280244,,,-0.0018965079,-0.5988494,,,0.00247558,0.7802984,,,100000,5,-2.0391287532506297e-5
771,0.0028384118,0.8951427,0.0010827688,0.34178242,,,,,,,,,,,,,-0.002082767,-0.65772307,0.0024941084,0.78611404,,,100000,5,-2.0391287532506297e-5
714,,,0.001116962,0.35257027,,,0.0037264999,1.1787355,,,,,0.0021622041,0.68350416,-0.0019209691,-0.6066104,,,0.0024735087,0.7796391,,,100000,6,-2.0437618087454368e-5
805,0.002865159,0.9035534,,,-0.0030394266,-0.9590867,,,,,0.0014033443,0.4427315,,,,,-0.0020784833,-0.6563707,0.0024982775,0.78743196,,,100000,6,-2.0437618087454368e-5
194,,,0.001094101,0.34535915,,,,,,,,,0.0021509284,0.6799421,-0.0019189001,-0.60595804,,,,,,,100000,4,-2.0523777203296234e-5
245,0.0028513023,0.8991874,,,-0.0030530158,-0.9633599,,,0.003475025,1.0973978,0.0013792793,0.43511304,0.0021510217,0.679976,-0.0019145596,-0.60454696,,,,,,,100000,7,-2.0543557790464462e-5
474,,,0.001093351,0.3451166,,,0.0037128355,1.1743892,0.0034346045,1.0846155,,,0.002176545,0.68803215,-0.0019301769,-0.60951626,-0.0020600206,-0.6505587,,,,,100000,7,-2.0543557790464462e-5
634,,,0.0010939363,0.34529665,,,0.003696654,1.1692636,0.003414564,1.0782629,0.0013615193,0.429543,0.0021751856,0.68760264,,,,,0.0024550967,0.7738145,,,100000,7,-2.060316601193435e-5
107,0.0028271845,0.8915795,0.0010885166,0.34359062,,,0.0037128944,1.1744187,,,0.0013720031,0.43284178,0.0021592593,0.6825734,,,,,,,,,100000,6,-2.061644096307269e-5
211,0.0028239216,0.89057636,0.0010678349,0.33706224,,,,,0.003453264,1.0905281,,,0.0021635462,0.6839256,-0.00192644,-0.608337,,,,,,,100000,6,-2.061644096307269e-5
191,0.0028330614,0.8934219,0.0010495536,0.33129078,-0.0030549464,-0.9639632,0.0036887655,1.1667645,0.0034374732,1.0855122,0.001360982,0.4293357,,,-0.0019199505,-0.6062482,,,,,,,100000,8,-2.064949961244622e-5
546,,,0.0010852695,0.34257245,,,,,,,0.0013698189,0.43216425,,,,,,,0.0024859034,0.78354585,,,100000,4,-2.070259650222006e-5
508,,,,,-0.0030388616,-0.95890266,0.0037057046,1.1721325,0.0034561956,1.0914308,0.0013469685,0.42492744,0.0021636824,0.6839756,-0.0019189195,-0.60592264,-0.0020554548,-0.6491171,,,,,100000,8,-2.0709108429883827e-5
953,0.0028283093,0.8919318,,,,,0.0036826187,1.1648219,0.0034086013,1.0763937,0.0013622107,0.42972642,,,-0.0019077152,-0.6023852,-0.0020838531,-0.65806514,0.0024583866,0.774838,,,100000,8,-2.0709108429883827e-5
748,,,,,-0.0030280636,-0.9555066,0.0037188667,1.1763195,,,0.0013499953,0.42588112,0.002149288,0.6794308,-0.0019095236,-0.60295755,,,0.0024772524,0.7808226,,,100000,7,-2.0781990675677875e-5
299,0.002835534,0.8942067,0.0010788348,0.34054002,,,0.0037109486,1.1738051,,,0.0013711596,0.43257573,,,,,-0.0020718535,-0.6542922,,,,,100000,6,-2.0795263838691014e-5
228,,,,,-0.0030222042,-0.9536593,,,,,0.0013569731,0.4280865,0.0021383883,0.6759873,-0.0019070281,-0.6021707,,,,,,,100000,5,-2.080853673591676e-5
306,,,0.001061524,0.3350761,,,,,0.003446504,1.0884076,0.0013675686,0.4314556,,,,,-0.0020533972,-0.648469,,,,,100000,5,-2.080853673591676e-5
386,,,0.0010846568,0.34238353,,,,,,,,,,,-0.0019151971,-0.6047885,-0.0020525744,-0.6482086,,,,,100000,4,-2.0881415801143888e-5
343,0.002846257,0.8976056,0.0010556676,0.33321854,-0.0030390506,-0.9589495,,,0.0034631453,1.0936378,,,0.0021574246,0.6819881,,,-0.0020626853,-0.65139693,,,,,100000,7,-2.0901207118395604e-5
846,,,0.0011050175,0.3487967,-0.00301404,-0.9510782,0.0037283765,1.1793282,,,,,0.0021562977,0.68163455,,,-0.0020782775,-0.6563077,0.002495968,0.7866973,,,100000,7,-2.0901207118395604e-5
437,0.0028596537,0.90181506,,,-0.0030560289,-0.96431273,,,0.0034655535,1.0944147,0.0013783822,0.43483004,,,-0.0019108658,-0.60338014,-0.0020568264,-0.6495474,,,,,100000,7,-2.0960815339643446e-5
583,0.0028433658,0.8967013,0.0010793424,0.34069222,-0.0030276482,-0.9553632,,,,,,,0.002143058,0.6774519,,,,,0.002485855,0.78353125,,,100000,6,-2.0974086714087292e-5
906,,,0.0011073737,0.3495493,,,0.0037246456,1.1781508,,,,,,,-0.0019168778,-0.605318,-0.0020766386,-0.65579057,0.0024869535,0.7838567,,,100000,6,-2.0974086714087292e-5
403,0.0028323745,0.8932361,0.0010582317,0.3340363,,,,,0.003443898,1.0875784,,,,,-0.0019224955,-0.60709107,-0.002061061,-0.65088433,,,,,100000,6,-2.1033694339367415e-5
563,0.002832337,0.8932087,0.0010586651,0.33416858,,,,,0.0034237998,1.0812075,0.0013924728,0.43930084,,,,,,,0.0024583007,0.7748256,,,100000,6,-2.1033694339367415e-5
731,0.0028065292,0.8850836,0.0010907109,0.34427795,,,0.003693093,1.1681339,0.003411953,1.0774325,,,0.002174359,0.6873413,-0.0019284552,-0.6089723,,,0.0024461495,0.77099556,,,100000,8,-2.1066761334509465e-5
677,0.0028567514,0.90090764,,,-0.0030447613,-0.9607689,,,,,0.0013812322,0.43572778,,,-0.0019013371,-0.6003732,,,0.0024808731,0.78196526,,,100000,6,-2.1093301964647537e-5
326,,,0.0010822973,0.34163007,-0.003008647,-0.9493778,,,,,,,0.0021448662,0.67802316,,,-0.0020539924,-0.64865613,,,,,100000,5,-2.1106571881368552e-5
643,0.0028299917,0.8924928,0.0010821155,0.34157616,,,,,,,,,,,-0.0019132751,-0.6041813,,,0.0024768373,0.7806894,,,100000,5,-2.1106571881368552e-5
765,0.0028334942,0.8935638,,,-0.003058102,-0.9649632,0.0036854895,1.1657279,0.0034335686,1.0842558,0.0013721534,0.43286085,0.0021616558,0.6833352,-0.0019167138,-0.6052259,,,0.002449878,0.7721746,,,100000,9,-2.1113100034941823e-5
863,0.002828303,0.8919358,0.0010782445,0.3403398,-0.003044128,-0.9605501,0.0036948177,1.1686791,0.0034214382,1.0804169,,,0.002168255,0.6854092,,,-0.002086814,-0.65899885,0.0024685157,0.77802473,,,100000,9,-2.1113100034941823e-5
353,0.002854111,0.9000787,,,,,,,,,0.0013896566,0.4384163,0.0021460794,0.67842025,,,-0.0020665105,-0.6526059,,,,,100000,5,-2.116617891045891e-5
420,,,,,-0.0030251148,-0.9545798,,,,,0.0013560726,0.42780238,,,-0.0019034304,-0.6010343,-0.0020479565,-0.64675045,,,,,100000,5,-2.116617891045891e-5
826,,,0.001084243,0.34224242,,,0.00369475,1.168663,0.003405009,1.0752532,0.0013606016,0.42925343,,,,,-0.0020776351,-0.65610534,0.002468672,0.7780734,,,100000,7,-2.12588564461047e-5
873,0.002836612,0.8945522,,,,,0.0037076278,1.1727543,,,0.0013824116,0.4361265,0.0021569128,0.68184245,,,-0.002090601,-0.66019595,0.002486221,0.78363067,,,100000,7,-2.12588564461047e-5
940,,,,,-0.0030309728,-0.9564267,0.0037170467,1.1757455,,,0.0013491807,0.42562416,,,-0.0019053898,-0.60165185,-0.0020721508,-0.6543736,0.0024908842,0.78509927,,,100000,7,-2.12588564461047e-5
118,,,0.0010581593,0.33400556,-0.003032836,-0.9569942,,,0.0034718288,1.0963825,0.0013774342,0.4345659,0.0021569692,0.68184423,,,,,,,,,100000,6,-2.1272124840043816e-5
775,0.0028516063,0.89929426,0.0010696906,0.33765107,-0.0030308154,-0.956365,,,,,,,,,,,-0.0020796314,-0.6567322,0.0024991161,0.7876909,,,100000,6,-2.1272124840043816e-5
880,,,,,,,,,0.0034424553,1.087105,0.0013789366,0.43504295,0.0021622304,0.68352056,,,-0.0020721068,-0.6543608,0.002472916,0.7794198,,,100000,6,-2.1272124840043816e-5
960,,,,,,,,,,,,,0.00214899,0.6793401,-0.0019116147,-0.60365707,-0.0020713923,-0.65413475,0.002491546,0.7853132,,,100000,5,-2.1285392968639627e-5
111,0.002841137,0.8959703,0.00107585,0.3395892,-0.0030289374,-0.95576686,0.003713984,1.1747634,,,0.0013811499,0.43572527,0.0021516918,0.68017876,,,,,,,,,100000,7,-2.1318464667574588e-5
957,0.002841949,0.8962241,,,-0.0030610499,-0.96589553,0.0036836562,1.1651497,0.0034240428,1.0812556,0.0013713905,0.43262014,,,-0.0019128218,-0.60399663,-0.0020806498,-0.65705293,0.0024635827,0.77647436,,,100000,9,-2.135153768922926e-5
478,,,0.0010809944,0.341213,-0.003030825,-0.9563619,0.0037139717,1.174748,0.0034500943,1.0894922,,,0.0021691213,0.685683,-0.0019353073,-0.6111352,-0.002056598,-0.6494771,,,,,100000,8,-2.1424414239135103e-5
923,0.0028148738,0.8877094,0.00108095,0.34120235,,,0.0036910528,1.1674904,0.0034022636,1.0743805,,,,,-0.0019244534,-0.60770816,-0.0020850284,-0.65843534,0.0024596099,0.7752183,,,100000,8,-2.1424414239135103e-5
215,0.0028378835,0.8949705,0.0010550495,0.3330234,-0.0030447028,-0.9607319,,,0.003468897,1.0954504,,,0.0021560143,0.68154246,-0.0019315603,-0.6099529,,,,,,,100000,7,-2.1437681110070272e-5
718,,,0.0011043485,0.3485855,-0.0030195452,-0.9528143,0.0037274265,1.1790279,,,,,0.0021549284,0.6812018,-0.0019259297,-0.6081758,,,0.0024786557,0.78125983,,,100000,7,-2.1437681110070272e-5
171,0.002827077,0.89154524,0.0010784195,0.34040886,,,0.0037100995,1.1735368,,,0.001349006,0.42555958,,,-0.0019063344,-0.6019512,,,,,,,100000,6,-2.145094771566214e-5
198,,,0.0010818104,0.34147638,-0.003014181,-0.9511231,,,,,,,0.0021435109,0.677595,-0.0019239028,-0.60753673,,,,,,,100000,5,-2.1464214055910702e-5
178,,,0.0010613253,0.33501336,,,,,0.0034525217,1.0903045,0.0013457197,0.42453557,,,-0.0019108262,-0.6033683,,,,,,,100000,5,-2.152382108500106e-5
638,,,0.001081451,0.34135252,-0.003038003,-0.9586232,0.003697705,1.1695956,0.003430045,1.0831372,0.0013703875,0.43233868,0.002167838,0.6852778,,,,,0.0024603095,0.77545625,,,100000,8,-2.1543631874010316e-5
977,0.0028332835,0.8935282,,,,,,,0.0034399522,1.0863082,,,0.0021612314,0.68320465,-0.0019194628,-0.6061331,-0.0020798666,-0.6568064,0.00246409,0.7766394,,,100000,7,-2.1556897552788e-5
550,,,0.0010728063,0.33863515,-0.0030244556,-0.95436364,,,,,0.0013793873,0.43518102,,,,,,,0.0024911147,0.7851868,,,100000,5,-2.1643035143181777e-5
303,0.0028495428,0.8986151,0.0010661904,0.33654562,-0.0030319428,-0.95671743,0.0037120988,1.1741688,,,0.0013803545,0.43547437,,,,,-0.00206861,-0.6532672,,,,,100000,7,-2.1676113995283686e-5
910,,,0.0010948393,0.34558952,-0.0030225213,-0.95375556,0.0037255695,1.1784425,,,,,,,-0.0019221865,-0.6069933,-0.0020732863,-0.6547313,0.0024921033,0.7854784,,,100000,7,-2.1676113995283686e-5
567,0.0028464259,0.89764255,0.0010458805,0.33013004,-0.0030549192,-0.96395403,,,0.0034394583,1.0861379,0.0014016065,0.4421802,,,,,,,0.00246351,0.77646613,,,100000,7,-2.1735722216531528e-5
698,,,0.0010837461,0.34208557,,,0.0036938954,1.168393,0.003410951,1.0771261,0.0013384492,0.42223784,,,-0.0019131437,-0.60409886,,,0.002451241,0.7725983,,,100000,7,-2.1735722216531528e-5
310,,,0.0010485623,0.33098155,-0.0030358084,-0.9579342,,,0.0034625167,1.0934496,0.0013765349,0.43428215,,,,,-0.0020500296,-0.64740473,,,,,100000,6,-2.1748985841618662e-5
488,,,,,,,0.0037274046,1.1790209,,,0.0013355603,0.42133027,0.0021577352,0.6821023,-0.001904902,-0.60149896,-0.0020603691,-0.65066916,,,,,100000,6,-2.1808593466898785e-5
735,0.002820024,0.8893303,0.0010776734,0.3401595,-0.0030495988,-0.9622753,0.0036939445,1.1684031,0.0034274855,1.0823228,,,0.002166982,0.685007,-0.0019336855,-0.61062276,,,0.002451178,0.77257913,,,100000,9,-2.1828412997804136e-5
830,,,0.0010717721,0.3383028,-0.0030410162,-0.95957595,0.003695825,1.1690027,0.0034205478,1.0801457,0.0013695034,0.4320598,,,,,-0.0020741718,-0.6550111,0.0024737609,0.7796758,,,100000,8,-2.1841675961198348e-5
225,0.0028457108,0.8974353,,,,,,,,,0.001367623,0.4314377,0.002144839,0.6780283,-0.0019008744,-0.6002281,,,,,,,100000,5,-2.188146325954321e-5
390,,,0.0010722298,0.33845764,-0.003017127,-0.95205474,,,,,,,,,-0.0019201504,-0.60635126,-0.0020491218,-0.64711756,,,,,100000,5,-2.188146325954321e-5
407,0.0028463425,0.897632,0.0010454514,0.329999,-0.0030476335,-0.9616588,,,0.0034595618,1.0925103,,,,,-0.001927697,-0.6087324,-0.0020578238,-0.64986134,,,,,100000,7,-2.19145468804971e-5
745,0.0028281605,0.8918924,,,,,0.0037068417,1.1725057,,,0.0013602944,0.4291216,0.002155614,0.681432,-0.0019031664,-0.60095054,,,0.0024687147,0.7781318,,,100000,7,-2.19145468804971e-5
843,0.0028227142,0.8901839,0.0011071312,0.3494645,,,0.0037161454,1.1754494,,,,,0.0021624225,0.6835724,,,-0.002091877,-0.6605979,0.0024875079,0.78403103,,,100000,7,-2.19145468804971e-5
647,0.0028432845,0.89667535,0.0010691017,0.33746514,-0.0030362892,-0.95809096,,,,,,,,,-0.0019182462,-0.60574996,,,0.002481963,0.78230363,,,100000,6,-2.1927808717236985e-5
752,,,,,,,,,0.0034482921,1.0889446,0.0013567581,0.4280187,0.0021609045,0.68310153,-0.0019077316,-0.602391,,,0.0024558774,0.7740685,,,100000,6,-2.1927808717236985e-5
850,,,0.00108982,0.34400052,,,,,0.0034362,1.0851178,,,0.0021673413,0.6851244,,,-0.0020733632,-0.65475667,0.0024743925,0.77987987,,,100000,6,-2.1927808717236985e-5
323,0.0028404584,0.895788,0.00108454,0.34233862,,,,,,,,,0.0021511426,0.6800088,,,-0.0020677792,-0.6530058,,,,,100000,5,-2.2000677317723927e-5
927,0.0028285151,0.8920022,0.0010680299,0.337121,-0.003052703,-0.963257,0.0036920174,1.1677954,0.003417926,1.0793118,,,,,-0.0019297843,-0.60939044,-0.0020818266,-0.6574236,0.0024647035,0.77682245,,,100000,9,-2.2066850652091574e-5
884,,,,,-0.0030394248,-0.9590794,,,0.003458215,1.092067,0.001387835,0.4378482,0.0021548038,0.6811706,,,-0.0020689534,-0.6533643,0.0024782412,0.78109676,,,100000,7,-2.209337154446267e-5
357,0.002867148,0.90418047,,,-0.0030298976,-0.9560777,,,,,0.0013986849,0.44126245,0.0021386226,0.67606056,,,-0.002063317,-0.65159667,,,,,100000,6,-2.2106631592633263e-5
505,0.0028302106,0.8925313,,,,,0.003693274,1.1681902,0.0034344022,1.0845593,0.0013576249,0.42828068,0.0021700892,0.68600243,-0.0019123489,-0.6038483,-0.0020690372,-0.65340203,,,,,100000,8,-2.213972004838638e-5
877,0.0028497172,0.89867574,,,-0.003035507,-0.95784616,0.0037087607,1.1731122,,,0.0013918151,0.43909106,0.0021495118,0.6795006,,,-0.002087473,-0.65920746,0.0024915135,0.78529733,,,100000,8,-2.213972004838638e-5
182,,,0.0010480145,0.33080858,-0.0030413892,-0.95969415,,,0.0034681608,1.0952284,0.0013542164,0.42721385,,,-0.0019161296,-0.6050418,,,,,,,100000,6,-2.2166239217913386e-5
964,,,,,-0.0030210225,-0.9532879,,,,,,,0.0021413318,0.6769168,-0.0019170023,-0.605357,-0.0020679238,-0.6530388,0.002496695,0.78693455,,,100000,6,-2.2166239217913386e-5
981,0.0028463122,0.89762807,,,-0.003050993,-0.96272326,,,0.0034555632,1.0912241,,,0.0021540418,0.68092966,-0.0019248597,-0.6078362,-0.0020765772,-0.65576714,0.0024690973,0.7782161,,,100000,8,-2.2199328865823986e-5
417,0.0028539984,0.90004283,,,,,,,,,0.0013666925,0.43114415,,,-0.001897009,-0.5990072,-0.0020616238,-0.6510625,,,,,100000,5,-2.2239105433863315e-5
98,,,0.0010872708,0.34320125,,,,,,,0.0013653149,0.4307442,0.002151072,0.679987,,,,,,,,,100000,4,-2.2252363759855953e-5
458,,,0.0011093245,0.3501621,,,0.003735487,1.1815782,,,,,0.0021632162,0.6838231,-0.0019215564,-0.6067954,-0.0020615056,-0.65102714,,,,,100000,6,-2.2285454468251586e-5
944,,,,,,,,,0.0034390143,1.0860227,0.0013560886,0.42780745,,,-0.0019039009,-0.601181,-0.0020672241,-0.65281856,0.0024694942,0.7783406,,,100000,6,-2.2285454468251586e-5
175,0.002841084,0.89595306,0.0010657745,0.33641422,-0.0030373263,-0.95841503,0.003711257,1.1739026,,,0.0013581641,0.4284465,,,-0.0019112596,-0.6035053,,,,,,,100000,7,-2.2391412650923925e-5
378,,,0.0010861668,0.34284687,,,0.003705363,1.1720183,0.0034308042,1.0834173,0.0013559583,0.42778948,0.002176151,0.6879068,,,-0.0020626949,-0.65140307,,,,,100000,7,-2.2391412650923925e-5
937,0.0028365182,0.894522,,,,,0.0037049649,1.171914,,,0.0013595399,0.4288836,,,-0.0018992036,-0.5996989,-0.002085794,-0.65867764,0.0024823765,0.7824179,,,100000,7,-2.2391412650923925e-5
195,0.0028321398,0.8931702,0.0010841613,0.34221905,,,,,,,,,0.00214993,0.67962575,-0.0019176396,-0.60555947,,,,,,,100000,5,-2.241792652113439e-5
115,0.002834207,0.8937983,0.001060511,0.33474848,,,,,0.0034494703,1.0893323,0.0013878394,0.43784004,0.002163053,0.683769,,,,,,,,,100000,6,-2.246427734386991e-5
618,,,0.0011098612,0.35032687,,,0.0037190653,1.1763766,,,0.001358633,0.42863214,0.0021620428,0.68345255,,,,,0.0024793858,0.7814891,,,100000,6,-2.246427734386991e-5
229,0.0028588544,0.9015707,,,-0.0030351973,-0.957749,,,,,0.0013765967,0.43426645,0.0021373606,0.67566186,-0.0019058061,-0.6017842,,,,,,,100000,6,-2.2523884968927987e-5
722,,,0.0010892949,0.34383476,,,,,0.003442227,1.0870174,,,0.0021661182,0.6847379,-0.0019244784,-0.60771656,,,0.002457199,0.7744799,,,100000,6,-2.2523884968927987e-5
702,,,0.0010713077,0.33815616,-0.0030464188,-0.9612797,0.003694983,1.1687365,0.0034265036,1.0820229,0.0013472929,0.4250257,,,-0.0019180337,-0.6056418,,,0.0024563435,0.7742051,,,100000,8,-2.2556981770449624e-5
492,,,,,-0.0030215308,-0.95344526,0.0037278882,1.179173,,,0.0013443895,0.42411363,0.002150329,0.6797589,-0.0019102083,-0.60317326,-0.002057152,-0.64965254,,,,,100000,7,-2.262984553613734e-5
715,0.002814389,0.8875638,0.0011065536,0.34928212,,,0.0037152523,1.1751668,,,,,0.0021610893,0.6831511,-0.0019199719,-0.6062947,,,0.0024701736,0.77858657,,,100000,7,-2.262984553613734e-5
810,,,0.0011001283,0.34726024,,,0.0037170919,1.1757542,,,0.00135767,0.4283283,,,,,-0.0020793478,-0.65664583,0.0024927645,0.78568596,,,100000,6,-2.2643100219488232e-5
475,0.002816917,0.8883535,0.0010831038,0.3418794,,,0.0037018065,1.1708899,0.0034281928,1.0825868,,,0.0021754156,0.6876742,-0.0019290815,-0.60916966,-0.002070117,-0.6537422,,,,,100000,8,-2.2676199405324837e-5
749,0.0028412105,0.89599854,,,-0.0030408574,-0.9595334,0.0037079374,1.1728518,,,0.0013696217,0.432062,0.0021481614,0.67907387,-0.0019081598,-0.60252625,,,0.0024740354,0.77980727,,,100000,8,-2.2676199405324837e-5
547,0.0028404384,0.89576554,0.0010749389,0.33930886,,,,,,,0.001389951,0.43850508,,,,,,,0.0024826939,0.78253293,,,100000,5,-2.2715961666586182e-5
635,0.0028167036,0.8882706,0.0010833659,0.34195748,,,0.0036854139,1.1656977,0.0034080858,1.0762135,0.0013808664,0.435636,0.0021739623,0.6872152,,,,,0.0024518082,0.77277654,,,100000,8,-2.2735808222762444e-5
847,0.002836069,0.8943865,0.0010944263,0.34545097,-0.0030266896,-0.9550593,0.0037171477,1.1757661,,,,,0.0021550162,0.68122876,,,-0.0020886248,-0.6595702,0.0024927193,0.78567207,,,100000,8,-2.2735808222762444e-5
756,,,,,-0.0030448344,-0.9607853,,,0.0034641845,1.0939486,0.0013656958,0.4308362,0.0021535258,0.68076676,-0.0019127649,-0.60397923,,,0.0024610062,0.77568376,,,100000,7,-2.2749061978855067e-5
509,0.0028436987,0.8967756,,,-0.003051749,-0.9629586,0.0036942447,1.168497,0.0034497385,1.0893879,0.0013666861,0.43113708,0.0021627364,0.6836758,-0.0019174365,-0.60545367,-0.002065765,-0.6523681,,,,,100000,9,-2.2782163614953888e-5
290,,,0.0010775666,0.3401435,,,,,,,0.0013643111,0.4304275,,,,,-0.0020550678,-0.64899594,,,,,100000,4,-2.2788821656627434e-5
854,,,0.0010767372,0.3398677,-0.003030694,-0.95631987,,,0.0034521113,1.090128,,,0.002160079,0.68282634,,,-0.0020702574,-0.6537751,0.0024794529,0.78147346,,,100000,7,-2.280867020010291e-5
907,0.002822958,0.89026034,0.0010970342,0.3462829,,,0.0037134385,1.1745952,,,,,,,-0.0019160339,-0.60505086,-0.0020870098,-0.6590608,0.0024837388,0.7828423,,,100000,7,-2.280867020010291e-5
307,0.00284266,0.89645797,0.0010509399,0.33173266,,,,,0.0034401629,1.086401,0.0013870886,0.43760315,,,,,-0.0020638236,-0.6517566,,,,,100000,6,-2.282192309488451e-5
327,0.0028537277,0.89996284,0.0010715618,0.33823884,-0.0030212365,-0.95333993,,,,,,,0.0021439714,0.67773974,,,-0.0020644346,-0.65194875,,,,,100000,6,-2.2881530720164633e-5
914,,,0.0010797993,0.34084287,,,,,0.003432885,1.0840753,,,,,-0.0019206043,-0.60649276,-0.002068487,-0.6532164,0.0024706186,0.77868956,,,100000,6,-2.2881530720164633e-5
387,0.002840471,0.8957915,0.001074419,0.33914924,,,,,,,,,,,-0.0019138413,-0.60435957,-0.0020627207,-0.6514079,,,,,100000,5,-2.2954389782947615e-5
